6421644,57aafb074612410217c8697c6649e215e5fb03721d0ecb8bb487aa031beb57e2,1.09
6421643,667b7100d6f1b111c2666c7a0dcf70edd992da37e5a8e7a73ddfc1c9ed575c4f,1.28
6421642,a7ac489d57c008a28b269cfccc169a3b76157533dfd896ad161ebc5d1bd3c41b,1.22
6421641,3af631e796686d2ea8b62f763a473aed45ab744aadff54de8eb39db84b770aa1,1.18
6421640,4278fe97b474331c763216786e47dd9cf746eb95454cf76ffb882291212d7155,46.32
6421639,dbfe036665417394b06754b1aa1ef0b56c2ac6385a871f7d970bb95c3b93264a,7.21
6421638,ad99b921b43d6b6534d773214d7db323c9764d348522101f52437127fe91b5ca,1.36
6421637,f35b2cf878816d234cbaad09cf2bf73860a193e202d7e7a1d7fc0bce497a9bba,1.81
6421636,eec7137de58f0386f7cfa530ee0b2861e4712563747b2a3a13bb665bd373c770,3.76
6421635,479290b2a6d829273808c604963728b3745f0ac7dda698011267c7d463046338,1.98
6421634,4c50f61d53ac22e60857670c7ac21e59f8e0bd4e60f6a1741f1337f102b59e9a,1.51
6421633,70404c382001b7c33efa270fb4e5ece83a67dddfd6e0c87717f6c4f83991c240,2.69
6421632,9b5ecfbeaa56160a594b562d3d6a28f12463e19a5525518a3a51176c73b935b2,2.83
6421631,5b99a688f2fcbe8742a190c4acf18ea638f4a78ee85b83d6027524be1e11b026,4.76
6421630,3446c9939effe52635050c8bd5716ff896ec8e16750baeab458df59953483094,1.00
6421629,cd73fb388d6fed12e97edbae49784352703ac54fa8eda02ac28fbe4af6ad782c,1.11
6421628,2d8ef5e2d586b4a778752ca744a8980f765c0fc450179efd8794893679471d12,3.36
6421627,03ded1cb50652f5388b5462ae50042025cec90dcf37d4cd4fc81746569a894f6,3.16
6421626,f11b6ac49afa89d753330321e59d0b734d63daa24d08051cfebd5c1df09bcdc6,1.18
6421625,01ea66823a96a3f5a0f2f3ea8305134e9c44e1cd49c2fc923c0cd8964f6a5ca2,3.02
6421624,2974a3c3499883ed296499a75a115a6b904713c3da22decd547e212022d1c39c,1.22
6421623,d836a41e36dae09ecafabca8b6fbfe5b96f803eb61517701bc92c33ae6b992c8,1.73
6421622,d40ec5b5d5827cdd2867d50a72be13f949b7d32af8f8f96ce5fffb422955b0e6,1.35
6421621,46b7b27d202826daa5aa36c5070ee71504924a3a458362213f1e12a575b4c5a2,1.81
6421620,783ffcf8fb76d19094a2b8b9f690efcfc2d70ce98d4c11834301eab9084ae41d,7.27
6421619,b03e7a7399c0a4d4cf9fd6f50a93816a90c4e65b7990aa88d2f20895f9dd0d36,1.20
6421618,6172bdd868f789ac7d6d0113faec1313382ea66ab86314c7b8afa2e9d9a3e81f,2.00
6421617,e066a6b03713b27517388b6ea09d9efca6b9898245ee6cfbdbaad0677fa37e91,1.54
6421616,78ae0682b59f4b1dbf1040833ff9a1911b58519436c71d9b0f8eacc4e3ba43f4,9.35
6421615,77174dcc1d9b5bd4ef9fb035c5a57309d2ce082e1f86f5632ee8c7e747b97563,1.77
6421614,4926da45a0c380834a8256a554e6cadb17745cf54a48996a91682d11af6a0734,4.52
6421613,e806a50b8a060e1579c630eb2019eabbf9a45195f57656bc6d20cf42d489e16d,1.24
6421612,2b42fa9b32516c2605d7acfd0ff38d3652d26e4ad36c01882e1297842dce8baa,2.16
6421611,24dfbce07564c8b6cfd67ec50e4cf9aeee471553a01250e7a20adaa2a343ae36,2.96
6421610,127b3ad70e55fda15b268091b227018496e1aeec09185eb5e6d0a44db88aaade,1.40
6421609,4df4dbbcc8901652c992a6d47681ddd77a43d18df9f01c56fa5c9f117665f2c5,15.45
6421608,d9c070fa0adb696c3ca88bd5c569de6f760f92e130741443d0937f9e3a670919,1.70
6421607,1eecd7b69e03e855c82288a8fbdbd1e90bd1edbff7124450e3df4356fbd378e9,1.31
6421606,5dbff08d0188b0f6a767eb0c59931b86f319dcf5f0361eae02788d1c6096981a,2.63
6421605,6080468e21767478a97b81d08f4d652d21376161e433650f68901a36050bd654,2.60
6421604,3ed62c6a81ae6291dfd57eb31fc5536af54b7d57440de644c4604dd072527638,2.66
6421603,7701820423296339a5c208575abb69385feda04603df29a77c007a232ae4c03f,11.14
6421602,c8a0f420284d1702f0cb651811f14eda107347bb363bdbbefaa72a82561abad3,3.08
6421601,50c32af7f3d5a53a7a79cf784acb8fbc22945e9e11347bd5acea70dd5844dea3,3.49
6421600,2bb3b9676b07eec6aca840630c0de4031d94da774d05e72bcdaa44e4fe7acaad,27.39
6421599,37a75459f29fd39a508a308440750748a5974ee4183c873211cd7d247b75c7f5,1.18
6421598,b6420f03783fa77657f52e3ed8f9f3befaecda089444515f4cf21b65f19fcc2d,1.87
6421597,cf151457f30ab3f6313de6f917afc8588df94fe7922f94cbd4258cd2c1e0c744,6.93
6421596,f967c869fa589b0399839fbd754f647395eb15dc14fa48fd5087da40bff67408,4.60
6421595,e01820cfd9a53f0bd88c38e5ab0159060eb590359caaaba3ab12bef406805bcf,1.08
6421594,f045e28dbcb4d45306566cc89e00d437a32b99b692fea10108a3ba8996189829,3.96
6421593,5226c6d7ff605645929363e1918f3a98f6711048a8cda4c58ad55b8db801c19e,1.07
6421592,a28cffe2ee332517586f0e60dacddd5d2c38b69e60a58d89594a2200cfedefc7,1.79
6421591,0bd2d5ebb5031f844fee5dbade1e92b90eca8e177e61d7fae57de6b7967eb11a,52.23
6421590,9d64a10adb505178b29d2fc4b8f642af35f32205f5965f5202066cc4747fa8f5,1.70
6421589,c36c2e1dbbc8232ab75f8daf893fcc1a079c2ad62cb4a9db8946a7c10ac00dc8,1.46
6421588,b9a2add1ef43d8471b0e1405bef11784f0bde8ece59164316aa50c3c0aaeebcb,1.30
6421587,43a1198b2aeede0604faa3859e27471da9e79dd249eb66b7f882e3f12172fccb,5.13
6421586,72d95009d31f986cc17f74d00040f07c734e354ee6e6d6db6f57798442188b95,3.93
6421585,45652266aa4ad55628d96a52b75cfd2e3fa218f1c2338e41dada0d40e788c362,9.22
6421584,e6a8601fa0606f7e6759355863819d4e90e101916d5ebf373edea090c4adefc8,1.81
6421583,06807d6754ca12471d1bb150543e71426a47d03613a54a9adff1aa9d19bf0d1c,1.39
6421582,00f6f37c906452a26901e496b4421a3c670503e0f6d5e6f0c73094b44e0b3534,1.93
6421581,24a5dd0127a0fea6da1bd68f13cdd1bd3f154f443b2ec7feac0c1bf3b4c60d06,2.26
6421580,24d54d5b8c635817e54e6886f032cd856ad521cad75be7f058a971ee7a599b05,1.09
6421579,40da2b492c9c140b2afcb7ea593da0e74b32c8489b4b33118c87efb7811a35dc,2.20
6421578,c712087e487f1751b312ad4971bef8af62e3d26e6d733f173a465aecf49f6266,1.15
6421577,06c8516f4fda8283cdbd96a1ed55b4d6b4cf62c7ed29a9d8f5905169749bed1f,1.80
6421576,8c29472c4ee0d23aa4ebbe4fe575387a05f28fbfd8c4ba30acdaebc2e5e0ce19,1.24
6421575,58e9c944ec72e6ffb4dc21d6076f8681d5bfe932b053cf9b150ebdc61e2a3f66,3.64
6421574,b43e125362b0cadebc4ee7685c13973370bc63afd60550d6118d6df46c024630,1.81
6421573,6146e100cc18f1e218b16c6e47f409546a7ae8159848bdd5823c4b095bbc2939,1.79
6421572,3c5187adc90f42d6d966adbf302c1463d478c12f021af025bf68b28f457c0aab,1.57
6421571,8851109f2f3d332adc050c4160cc101315c932b589a3e512678e928a6da36bdf,5.12
6421570,796e64f393a0a830814571d6c1e424b780b317fe7b0d29c27847046c43264340,1.84
6421569,230e243713b41415e5e257bb0ef306ff62f1358633f4e048523a2f453cef6e71,1.12
6421568,3514e12b3f8397017a68e777a72e9041e05cb4e02ab5f07a514458331ad92022,1.76
6421567,e58cac715f965ff34b232e8a472f4b367d7a4c8fff1dd52eb62f39d875f8afbf,4.44
6421566,835a59b94e2cde1f8ad0d012501282e92579b0f8455045c05400d4e8e472d8b3,4.52
6421565,a52050df6f060547aff0730a878f2c842659c70174bf7a772577310e7bcaf9c3,4.45
6421564,bfad5a31e90220d420826d3417ffae972ac75720c0c8a2f47fbc4f6f6827e5f1,1.15
6421563,b073e9c071ada2c3074f15bdc823dae990ffdd5d84a0acdc6f162963a59fe0a7,1.04
6421562,5510d5a9c3c0a5cddf0a4871180debb5ba0c49c012edba847e90241d8de2bc72,1.18
6421561,a1468c2513568610b0e93de48c0c23182fae9781674f9cc3a4029dabc9ea729b,1.27
6421560,22463e5e4e957d709eceb1ee7cd732bb09a0194ab8ba3e5f96038b2d9bfa1a12,2.64
6421559,3a85f16ef11b585752285880c6172d3466c61713edf9ade28894cdfde04e4324,4.37
6421558,bee56c53f0ab2f3dd3657ffc4cef085004da48c970c8f0bdfd6275efbd7938c4,1.00
6421557,17c4273516068fcfea42db882448c684d9237bbfdefc65e7ec78361464606c0d,2.14
6421556,e8ac37f38f3da8cf3fdad14583ac1a6e3685bdc05d8bed5c414a457d83606bc7,11.43
6421555,09749401fe4e0211fe8a789c94774b3d55b7397d72d31b3bb9d191a96cc33e83,1.46
6421554,a3a6be73c781d0eeb8f0ac4cebd319e74ebcb344a078007f71591564969e2383,2.43
6421553,b79b98d0c9bc874541fcd94b5efe7cbb43d2de2fa63e9a5b8dc9b74191008282,1.05
6421552,583bc9c4f7be7f9281cec8fbc17c81081a613e2b3d19081afdff62b7a39b41ca,1.26
6421551,110a941a5876f6dba67d65d63bcbfaa63290ad5cd0279ea6723615b56b20d7f0,3.39
6421550,ecd12a1a226c2c60844096bd4a180f681e6fe0aa1b214cc4ff22977d7665b750,1.00
6421549,9fa3a297f8f6b1b3b00b741e10426407878fbe9e8784945471cdc374e038b50e,3.60
6421548,58a5893ed7c5f6c82fe46f27c032f5c754c943ef89b701c1dda63eb8dcefb5d8,1.07
6421547,c60fbd41d84d244b036be9e5495dda080e705e782dbf045d1b34fb001eebfd06,1.25
6421546,8ee0120dd3eed59fc9086fc359caaaf7ec7841b0d2e59c2f2d7dd9a189bfe1d1,15.41
6421545,a0a69425b85bc3cf8c5b5b877ca5832fcad97e0080fe30f656e774db14abf42e,1.79
6421544,fd453c2708dc9ff2b40c3048f8eb488858d3d7f1d6bc21dcef9348d9f78238ce,10.46
6421543,5709f4b76ed8dcad9daa3b75ffd349bacaf2a272d82e6a7bde6401315e0fbc0f,1.10
6421542,669e45a0d22e4f69e4570fd9bbbe17af86a3b2f55a1f486c619a48ecca790a4e,4.42
6421541,cb95171ca7573927efb1bab9860abfd66ea8fc1557462e48b02f4e6f255f4209,1.16
6421540,571e404feda7c11333440e0ec5bf344a9dd94a1fbd09c0430c8ebfedbd9f6abf,2.66
6421539,c781b5542ce5ddaf7a452d67f31b7b0959503ac110f36e1da53db51330628e0e,5.05
6421538,78a6683013bb00557a5f8666bcd627825c5abfe9c909f7d4c9a1080128dfb9e8,8.90
6421537,7a2643dd1c19ef619a31946ef1aef56e2be16e2d1dcd423f6d8b44bae4c878a7,1.35
6421536,3cbc004fd4507fa4b87620e9acfac6fdee07e936132d7492bc109e50e8f0df72,1.22
6421535,71f510376875b8895f59fee8b5e7d73cd5f1bd24771a8b0d2834810368c43db0,2.51
6421534,c900df25529c3c67dc142ba287f957334e1f15de3da233398f88601a63645aef,1.55
6421533,2e0187a7aa92ceacd72d25122c7d2b5e0a1011ff35a91f7c06eebb6535506c3b,1.43
6421532,4748aa8af86bd113de1d6c0c8e660c78608a55f1c6f84e7ac36b8b9406180077,2.08
6421531,8d8fb26aff63b7c5f5b44018aa7bcad6af9b1ece172c81433ff73f44d9645bc8,1.63
6421530,c595bd307613be7688034d9a5dd29739cf222a5f92883ce9bfd3a573bbfd745e,1.47
6421529,b1329bfcf88be82312a7651431f736a45970dd6b35bdf8c3d7e1c181893bbfd6,1.30
6421528,02f26b9393880c039132d7a03f637bbc6e0f5737795b54cf4133f980bfd50c0e,1.37
6421527,e7191c4fe7216dcbfb9fd331316793af5e97cfafdd9ce468596c412d83941206,8.80
6421526,7322f9b6e3df0dea2fa07a672f1da41a89bdef2a98f3c587539e5428223aab9c,2.32
6421525,38993644b004f7cac5cc9e1c690b5d30ef60f80d49ad88f3b4fac25afdf746e4,5.37
6421524,f7bb7dacc3e2b36a309f066a722443ae6db815756a09f1cac5ca38e2f189df46,1.02
6421523,d48ad23052835fdc3b2f9504b8eaa2062d6f67c6515de857d10f6ad893880265,1.13
6421522,02f5a70d5769e21a8a655f3b8172b97ac0f5f1e6f45ed04ce1107a469853a231,21.43
6421521,3f295c8f36c0496e524cffb129c20a1098262dba3c4889e6861f9648a1968cd3,1.67
6421520,0b4537ee75783c6f17ada719628bd2356b2055eebeaff2de2b27c062b606ffe2,1.55
6421519,f6cd495fa6b3fe6f75d62023926c4bd2a984ba94f06c6449cfc3e79b436a390e,8.28
6421518,732a61882b9d904aecb66059537087a02d86ed5ada51460beeea168676796ed2,1.95
6421517,525118db4b0a0161a478924c393ee8f16973e4791596b55b5bc4528711d017b4,1.38
6421516,36a26d7691f9cf31b97b9bf1b470e93b9fae3aa4d1daeddf1241dab931d62e3b,4.72
6421515,80d19be2256eceb578f641e940b56df0b2ef11f106c0ba92588fa8057e34f636,2.81
6421514,84f4444b5e543ec9b1445c0a91b6c40722f5f128b312ae486aba9bc467941995,3.83
6421513,00b9259467e9b3a8fd33446111d2559c9d65821c31ed09a416cbb2c3e1d47503,2.93
6421512,f587f9a19e1d5ba756dbc3669a9fc42f94105d0fe33c7ca05d99c84c891e84d0,1.73
6421511,d1ef7a3840932c78a19a0fa5a34a8613869cfae39c43a71d1fa9263fde738ae7,1.24
6421510,201334310bb8c163e89e34a0aed08e77c97c06dc95485a08696d7c6d0204dd55,4.23
6421509,8ce84fe5e15b2a2f635d0e4f69909edf4e548713e7c4f80ada7295df3c0ed1d8,5.24
6421508,85cd095ec1e3521411d3f6c1576be3138420b42b867a46b75ec6b548051659cd,3.44
6421507,3ac6826e50c4e78f910b6f88cc92dc15b4b77fc2f4aaf26db018b705e6fca7f7,2.12
6421506,c46b4f143119a7692ebb3e2e8676e30b65a61d1d3e18095abfd856d2d8ad1fdf,1.16
6421505,a1f3bf05132be67e758289b84a6e0949faf463925a9893810ad0ff5b06069f75,1.46
6421504,6f74c2e1d4efba58e775a0a33880e4057f4f9e651e8280bfbb8a62ac3fb28626,1.45
6421503,6d8de4541f4c86eb8534cffdb67965f5e43bae14446fc6283ff98e44339113d1,1.51
6421502,59797897b791db45f480ea19805ecadb1fc8e7c951f8f3feddccf143f70500a4,37.95
6421501,2f2a1af31c70925bbd1e68307985ba536cfe6e10ddbebd937528d963c0ae4699,3.08
6421500,1156fee804e5665fff4eb580c923611d9965c9633c8254c821958448d2fa61fc,1.30
6421499,885daac1ef10ada4497b94b656360e6fad9d22874126b8b9dbc1de4fc7e6d3b3,20.53
6421498,0b803884fa0341db348f7c35df3d7f24e66b513f974b57c80c974a7f65b5aa53,2.04
6421497,c17f6b1773a0730921d388789c6d48905616b4da50bc0e63c44e89c2c0a75057,7.36
6421496,f388ca19c6c369c7c298e12a04e4b4cbeff8795e98729c4afba55fc32cb4714a,29.40
6421495,9a436e2e344e0c6c387ae4cefd9e634c5cdcbf2d32de5f75a6c63dae34aae914,1.09
6421494,5f8923d97462e80197611f13250c33899d477cc07fdf9816128b1c6975a2c370,1.23
6421493,90e64045341a35d7f9c04728ed38dd4dccc9980677ba927993371e1855964d5f,1.40
6421492,c98413da89e64f23d1d54e8231019ac195b7993594b5a3223a61926f7121f5e0,1.11
6421491,f07eaae37736177b55a424a59768622856b6fa4921a9ee7fa15ccd35c5b0edf6,1.85
6421490,7552ca647afff0897eb1b9b72e2198cce8280a0e27a8bf5e876767d2a744579e,1.95
6421489,df6327a985c58ae58543d4dcd838d9f5ec2e9fe2be15730675c971f6eaef31b7,1.48
6421488,87d433c563fa2436eb67d56f231c38f45f4caeecd781ac811c1195ebb228347a,1.35
6421487,49c5fd90fb2d39b9f7b6c2cd54838c51752d77a203d913a60c111a77ea428451,2.91
6421486,39283e76b28d5b1691e955dfc12d16b1760cdd8c25798eef06ba4ed019b1222b,2.24
6421485,ec3510f0f9992c169be08f05f543defe91e01d0af2557caeb7985d316a07d831,7.18
6421484,fa79b00a4a9615147684d3a0bd3a2bb714ebdd1acc745725eaf7362e8e248f80,1.03
6421483,c3e5d91c2cc20b8643ec122f7131e135bbb869a93df9a70374f140d746148643,1.09
6421482,4bfbdd42cedb961c78cefe0e771e9d9be127394d2a99a51e4ca3b4f461c38120,459.17
6421481,d670ac7fa26dbd55632efbb61b024ae43d2e2a44b7e46d268ed95a531050015d,1.57
6421480,245a900329c12193e40b6e19e653ac907eb88b6cecbbfccb077283e7ba6c9249,1.02
6421479,daa1875fe7a3aaf0ef7481b6be7e8649bbb3c7ef26e37f9a47c92416d42b5605,2.71
6421478,4cece07bf786be7bef5dfdb6a3751d675652180cf3c4a695fa71460e9e7c4daf,2.34
6421477,e562f64a67a3c2e39adbf3d9af305d248d5fc245e7a07aa3c4b59e15c7cf4b5d,2.52
6421476,270ff10e9760cdf3e4176de8df3a71abc3e331e807076226807d5f3b5ecd8063,6.22
6421475,977b261e428406eaad2e00540ad829797a17715881383ad5c230b80936fd7497,1.35
6421474,98f488bc966e83f36d993cead6e2f8052ca2bd672d2cdeeeb95cd6242cb403a0,19.05
6421473,3256ed50744bf27a9ea07e4b40c503e49c465f9d51b90e317a4ea01e729fe588,1.01
6421472,8a9a8fa9af3bd092a5bffeaf379510304992004d454cff88abfd4de090b32e4a,2.48
6421471,9b02dd3ebe4cdb27cea63fee7e92920a37868767abb63dec6cbbba3fe552c131,25.21
6421470,0f3ab9765c333f2662d54c3ac971d22ccbcc68b81d376b72c116a334741a6b34,5.43
6421469,e7dcf4f45b8662c8aedc386807a5ed1b73f25c11d38fb575995fa4437bc4d645,2.03
6421468,98e534ef082baa3996a355dbcf391263988610f1f481d94fe057f7513575336c,1.74
6421467,5c8fbd650d7d8fa5eb820e10125b2e61abd664ab3495b59533e6caa747056ca2,6.62
6421466,bd54c46377acba012933dbd9fedafbaf40f9bfa187ba570c7e64379a6d7e0894,1.15
6421465,79bbd690e4eed3768bf208df6e18df28742839f714182c00be76d44a464ec348,2.06
6421464,1a3323cddc9903a1a65c35f026d8c07d23add947b9ca321a04717a68a927324f,5.01
6421463,c4dc737e86fdd381d98c8ff76cfcd1f8d436438c52f76ae12c1aa2eec82f0b7a,4.55
6421462,d142735097d7126cb62c2a188f4f28fa9a46d58f1471e7ebd532346e4cd0c375,12.59
6421461,87bf28acbc2fcd6782d1106f7337085039837f1f2cf0b2ebba036bc90b55841c,3.32
6421460,f4ff43f3ccc7236ac38bf8dd5cf3dfff91deb467a6bfcca896dc04440ae3a62c,5.58
6421459,3543390830cdaa8059d4f6856750941d53293c04cde727629053623e5c94a5d9,2.26
6421458,e626ed5b70569e411f882fc37b1e9dada7f83af91cb74fc0176ffe11b94e5dd0,5.43
6421457,7f89ec1fb896b5403fa5f84587ba419d7ee132d2cb45114e9b82644d198c4e3f,4.85
6421456,2f13aa5bcbbfce37a8e832db690474b9fdd6f0fa90710d591ec7d2ed01343f74,2.32
6421455,4822c1af2a305cfa96db379aabd731327acb3af6c52ae0db471ff3d6d4580ca1,1.37
6421454,b2f7187fee8d581015bb2797a8420efc71c6c782f1fa3da2af0c4e31bc70b855,1.89
6421453,887b4235e5bbba2b14f2bb2f2947b657e464c310cf708326c3f8fafd3cf04f9c,1.29
6421452,a410836a090cdc2442d0479ebb9911ecb101c0e4fdbfa09ca466426116ec42c9,3.71
6421451,6d6d014304b09712f332f47a533355abad2c57e7ff0fc6fe597100f944ed8e11,8.82
6421450,de8cdb5c617a89cc7c33373dc70b0877c3673dace8f1641fecdeb6c8a2098d87,1.42
6421449,20a51434f34e00aacc5f37558723c115ce79d316ba87409ae1a1109359fc728b,1.36
6421448,6592c745b2ec50ecc7db0f6b8f3d2948ce2ca5cb94a63767d2403975361ffcb9,2.47
6421447,640df3b7392ea573d7d874020a2934d5768f0238fa757b619da677f693527a5c,1.16
6421446,0e3a44720db5fe890d6f893515ccc3d20d2654e9ee341268334fbeca0917325e,8.94
6421445,6476afd75ce78fb90a0b5ef18ec10afba44afa8f5b94dffecdd1c63c9b5d5340,1.17
6421444,289f6385ca725c9ae9c8282e85143407b7410f6fda957767b4b0169d3d6b9e32,1.21
6421443,2a46169519279df1ee07e1189e6f59ec6f649e64cff769c24024745548f652a1,1.07
6421442,3df301653c912bef3d6252f5215097e420edc86cd176d6e820770b83c4e927d4,1.30
6421441,7cec488de56633b9df8455f8f6204e81edfa8ff5c2f7e75fc84ea6940ade349f,1.46
6421440,061a3995a0eb3b0f45aff8f6ff7929e7816aa5c391148c2a6a9311527dfd5064,2.30
6421439,3a5d5ac0c8ec79a80b4574f687653f7f70123917589b7b2276e2c16f534f5301,1.03
6421438,800636bbbf4f748cd51a62b8e7dffe68a6670b026610bb1daa0d7a4974e3df43,1.52
6421437,51490ec3f4bd2c38cf4638a303c19ad7f16d408cd494120df62d3f0c8155ef73,3.93
6421436,134893358cb5d569926de94a1abb054541fda6a80c16524ec36c478edc20aa99,1.48
6421435,1d32fa5f3447cfd760a2a9d1662fce458ade393cb22456723c03f75982ed2622,3.09
6421434,0ffed95fc6c5d1d8d1348ec24071c996a7be1c5be1b349c0450b9b414f7da242,2.60
6421433,68f176d5f16cde775929cf01480e6bcefb87b91b50aec2124709556a2edd64a5,1.35
6421432,945bcb8775b8d5902fffcf0cea84576c4a2f83d3233569eaec5a208549e06cc5,34.51
6421431,24a927e71a935273955ebd306774d8311b8e69164fd607b89adcfca437aff0a6,7.21
6421430,ef2d010bc7816f44aad9bb9a503d13459e000421b5b491d19dff65790d9e28c2,1.09
